"id","emp_status","year","laid_off"
800845,1,2021,0
800845,1,2022,NA
800848,1,2008,0
800848,1,2009,0
800848,1,2010,0
800848,1,2011,0
800848,1,2012,0
800848,1,2013,0
800848,1,2014,0
800848,1,2015,0
800848,1,2016,0
800848,1,2017,0
800848,1,2018,0
800848,1,2019,0
800848,1,2020,0
800848,1,2021,0
800848,1,2022,NA
800851,1,2012,0
800851,1,2013,0
800851,1,2014,0
800851,1,2015,0
800851,1,2016,NA
800854,1,2008,0
800854,1,2009,0
800854,1,2010,0
800854,1,2011,0
800854,1,2012,0
800854,1,2013,0
800854,1,2014,0
800854,1,2015,0
800854,1,2016,0
800854,1,2017,0
800854,1,2018,NA
800857,1,2008,0
800857,1,2009,0
800857,1,2010,0
800857,1,2011,NA
800859,1,2020,0
800859,1,2021,0
800859,1,2022,NA
800860,1,2008,0
800860,1,2009,0
800860,1,2010,0
800860,1,2011,0
800860,1,2012,0
800860,1,2013,NA
800860,NA,2014,NA
800860,1,2015,0
800860,1,2016,0
800860,1,2017,0
800860,1,2018,0
800860,1,2019,NA
800863,1,2015,NA
800866,1,2012,NA
800869,1,2008,0
800869,1,2009,0
800869,1,2010,0
800869,1,2011,0
800869,1,2012,0
800869,1,2013,0
800869,1,2014,0
800869,1,2015,0
800869,1,2016,0
800869,1,2017,0
800869,1,2018,0
800869,1,2019,0
800869,1,2020,NA
800869,NA,2021,NA
800869,NA,2022,NA
800880,1,2020,0
800880,1,2021,NA
800881,NA,2008,NA
800881,NA,2009,NA
800881,NA,2010,NA
800881,NA,2011,NA
800881,NA,2012,NA
800881,NA,2013,NA
800881,NA,2014,NA
800881,NA,2015,NA
800881,NA,2016,NA
800881,NA,2017,NA
800881,NA,2018,NA
800881,NA,2019,NA
800881,NA,2020,NA
800881,NA,2021,NA
800881,NA,2022,NA
800884,1,2022,NA
800891,1,2014,NA
800894,NA,2008,NA
800894,NA,2009,NA
800894,NA,2010,NA
800894,NA,2011,NA
800894,NA,2012,NA
800894,NA,2013,NA
800894,NA,2014,NA
800894,NA,2015,NA
800894,NA,2016,NA
800894,NA,2017,NA
800894,NA,2018,NA
800894,NA,2019,NA
800894,NA,2020,NA
800894,NA,2021,NA
800894,NA,2022,NA
800897,1,2008,0
800897,1,2009,0
800897,1,2010,0
800897,1,2011,0
800897,1,2012,NA
800900,1,2012,0
800900,1,2013,0
800900,1,2014,0
800900,1,2015,0
800900,1,2016,0
800900,1,2017,0
800900,1,2018,0
800900,1,2019,0
800900,1,2020,0
800900,1,2021,0
800900,1,2022,NA
800903,1,2008,0
800903,1,2009,0
800903,1,2010,0
800903,1,2011,0
800903,1,2012,0
800903,1,2013,0
800903,1,2014,0
800903,1,2015,0
800903,1,2016,0
800903,1,2017,0
800903,1,2018,0
800903,1,2019,0
800903,1,2020,0
800903,1,2021,0
800903,1,2022,NA
800909,1,2008,0
800909,1,2009,0
800909,1,2010,0
800909,1,2011,0
800909,1,2012,0
800909,1,2013,0
800909,1,2014,0
800909,1,2015,0
800909,1,2016,0
800909,1,2017,1
800909,0,2018,0
800909,1,2019,0
800909,1,2020,0
800909,1,2021,0
800909,1,2022,NA
800912,NA,2010,NA
800912,NA,2011,NA
800912,NA,2012,NA
800912,NA,2013,NA
800912,1,2014,0
800912,1,2015,0
800912,1,2016,NA
800915,NA,2016,NA
800915,NA,2017,NA
800915,NA,2018,NA
800915,NA,2019,NA
800915,NA,2020,NA
800915,1,2021,0
800915,1,2022,NA
800918,1,2008,0
800918,1,2009,0
800918,1,2010,0
800918,1,2011,0
800918,1,2012,0
800918,1,2013,0
800918,1,2014,NA
800918,NA,2015,NA
800918,NA,2016,NA
800918,NA,2017,NA
800918,NA,2018,NA
800918,NA,2019,NA
800918,NA,2020,NA
800918,NA,2021,NA
800921,1,2017,NA
800930,1,2008,0
800930,1,2009,0
800930,1,2010,0
800930,1,2011,0
800930,1,2012,0
800930,1,2013,0
800930,1,2014,0
800930,1,2015,0
800930,1,2016,0
800930,1,2017,0
800930,1,2018,0
800930,1,2019,0
800930,1,2020,0
800930,1,2021,0
800930,1,2022,NA
800936,1,2008,0
800936,1,2009,NA
800940,1,2022,NA
800942,1,2012,0
800942,1,2013,0
800942,1,2014,0
800942,1,2015,0
800942,1,2016,NA
800946,1,2008,0
800946,1,2009,NA
800958,NA,2008,NA
800961,1,2012,NA
800964,NA,2010,NA
800964,NA,2011,NA
800964,NA,2012,NA
800964,NA,2013,NA
800964,NA,2014,NA
800964,1,2015,NA
800967,1,2008,0
800967,1,2009,0
800967,1,2010,0
800967,1,2011,0
800967,1,2012,0
800967,1,2013,0
800967,1,2014,NA
800970,1,2017,0
800970,1,2018,0
800970,1,2019,NA
800976,1,2008,0
800976,1,2009,NA
800985,1,2012,0
800985,1,2013,0
800985,1,2014,0
800985,1,2015,0
800985,1,2016,0
800985,1,2017,0
800985,1,2018,0
800985,1,2019,0
800985,1,2020,0
800985,1,2021,0
800985,1,2022,NA
800988,NA,2014,NA
800988,NA,2015,NA
800988,NA,2016,NA
800988,NA,2017,NA
800988,NA,2018,NA
800988,NA,2019,NA
800988,NA,2020,NA
800988,NA,2021,NA
800988,NA,2022,NA
800994,1,2008,0
800994,1,2009,0
800994,1,2010,1
800994,0,2011,0
800994,0,2012,0
800994,0,2013,0
800994,1,2014,0
800994,1,2015,NA
800994,NA,2016,NA
800994,NA,2017,NA
800994,NA,2018,NA
800994,NA,2019,NA
800994,NA,2020,NA
800994,NA,2021,NA
800994,NA,2022,NA
800997,1,2008,0
800997,1,2009,0
800997,1,2010,0
800997,1,2011,0
800997,1,2012,0
800997,1,2013,0
800997,1,2014,0
800997,1,2015,0
800997,1,2016,0
800997,1,2017,0
800997,1,2018,0
800997,1,2019,NA
801000,1,2014,0
801000,1,2015,0
801000,1,2016,0
801000,1,2017,0
801000,1,2018,0
801000,1,2019,0
801000,1,2020,0
801000,1,2021,0
801000,1,2022,NA
801004,1,2008,0
801004,1,2009,0
801004,1,2010,0
801004,1,2011,0
801004,1,2012,0
801004,1,2013,0
801004,1,2014,0
801004,1,2015,0
801004,1,2016,0
801004,1,2017,0
801004,1,2018,0
801004,1,2019,0
801004,1,2020,0
801004,1,2021,0
801004,1,2022,NA
801010,NA,2015,NA
801010,NA,2016,NA
801010,NA,2017,NA
801010,NA,2018,NA
801010,NA,2019,NA
801010,NA,2020,NA
801011,0,2022,NA
801012,1,2022,NA
801013,1,2017,NA
801019,1,2008,0
801019,1,2009,0
801019,1,2010,0
801019,1,2011,NA
801022,NA,2008,NA
801022,NA,2009,NA
801022,NA,2010,NA
801022,NA,2011,NA
801022,NA,2012,NA
801022,NA,2013,NA
801022,NA,2014,NA
801022,NA,2015,NA
801022,NA,2016,NA
801022,NA,2017,NA
801022,NA,2018,NA
801022,NA,2019,NA
801022,NA,2020,NA
801022,NA,2021,NA
801022,NA,2022,NA
801031,1,2008,0
801031,1,2009,0
801031,1,2010,0
801031,1,2011,0
801031,1,2012,0
801031,1,2013,0
801031,1,2014,0
801031,1,2015,0
801031,1,2016,0
801031,1,2017,0
801031,1,2018,0
801031,1,2019,0
801031,1,2020,0
801031,1,2021,0
801031,1,2022,NA
801037,1,2012,0
801037,1,2013,0
801037,1,2014,0
801037,1,2015,0
801037,1,2016,NA
801037,NA,2017,NA
801037,1,2018,NA
801040,NA,2014,NA
801043,1,2008,0
801043,1,2009,0
801043,1,2010,0
801043,1,2011,NA
801046,1,2014,0
801046,1,2015,NA
801047,NA,2022,NA
801049,1,2014,NA
801050,1,2022,NA
801055,1,2008,0
801055,1,2009,0
801055,1,2010,0
801055,1,2011,0
801055,1,2012,0
801055,1,2013,0
801055,1,2014,0
801055,1,2015,0
801055,1,2016,0
801055,1,2017,0
801055,1,2018,0
801055,1,2019,0
801055,1,2020,0
801055,1,2021,0
801055,1,2022,NA
801060,1,2022,NA
801065,1,2008,0
801065,1,2009,0
801065,1,2010,NA
801066,1,2022,NA
801068,1,2008,0
801068,1,2009,0
801068,1,2010,0
801068,1,2011,0
801068,1,2012,0
801068,1,2013,0
801068,1,2014,0
801068,1,2015,0
801068,1,2016,0
801068,1,2017,0
801068,1,2018,0
801068,1,2019,0
801068,1,2020,0
801068,1,2021,0
801068,1,2022,NA
801077,1,2008,NA
801080,1,2014,0
801080,1,2015,0
801080,1,2016,NA
801083,NA,2008,NA
801083,NA,2009,NA
801083,NA,2010,NA
801083,NA,2011,NA
801083,NA,2012,NA
801083,NA,2013,NA
801083,NA,2014,NA
801083,NA,2015,NA
801083,NA,2016,NA
801083,NA,2017,NA
801086,NA,2011,NA
801086,NA,2012,NA
801086,NA,2013,NA
801086,NA,2014,NA
801086,NA,2015,NA
801086,1,2016,0
801086,1,2017,0
801086,1,2018,0
801086,1,2019,0
801086,1,2020,0
801086,1,2021,0
801086,1,2022,NA
801089,1,2015,0
801089,1,2016,0
801089,1,2017,0
801089,1,2018,NA
801089,NA,2019,NA
801089,NA,2020,NA
801089,NA,2021,NA
801089,NA,2022,NA
801092,NA,2013,NA
801092,NA,2017,NA
801092,1,2018,0
801092,1,2019,0
801092,1,2020,0
801092,1,2021,0
801092,1,2022,NA
801098,1,2012,0
801098,1,2013,NA
801101,1,2008,0
801101,1,2009,0
801101,1,2010,NA
801104,1,2012,0
801104,1,2013,0
801104,1,2014,NA
801107,NA,2011,NA
801107,NA,2012,NA
801107,NA,2013,NA
801107,NA,2014,NA
801107,NA,2015,NA
801107,1,2016,0
801107,1,2017,0
801107,1,2018,0
801107,1,2019,0
801107,1,2020,0
801107,1,2021,0
801107,1,2022,NA
801113,1,2008,0
801113,1,2009,0
801113,1,2010,0
801113,1,2011,0
801113,1,2012,0
801113,1,2013,0
801113,1,2014,0
801113,1,2015,0
801113,1,2016,0
801113,1,2017,0
801113,1,2018,0
801113,1,2019,0
801113,1,2020,0
801113,1,2021,NA
801119,1,2008,0
801119,1,2009,0
801119,1,2010,0
801119,1,2011,NA
801126,1,2008,0
801126,1,2009,NA
801129,1,2014,0
801129,1,2015,NA
801130,NA,2020,NA
801132,1,2012,0
801132,1,2013,0
801132,1,2014,0
801132,1,2015,0
801132,1,2016,0
801132,1,2017,0
801132,1,2018,0
801132,1,2019,0
801132,1,2020,NA
801132,NA,2021,NA
801132,NA,2022,NA
801138,1,2008,0
801138,1,2009,NA
801141,NA,2008,NA
801141,NA,2009,NA
801141,NA,2010,NA
801141,NA,2011,NA
801141,NA,2012,NA
801141,NA,2013,NA
801141,NA,2014,NA
801141,NA,2015,NA
801141,NA,2016,NA
801141,NA,2017,NA
801141,NA,2018,NA
801141,NA,2019,NA
801141,NA,2020,NA
801141,NA,2021,NA
801144,1,2008,0
801144,1,2009,0
801144,1,2010,0
801144,1,2011,0
801144,1,2012,0
801144,1,2013,0
801144,1,2014,0
801144,1,2015,0
801144,1,2016,0
801144,1,2017,0
801144,1,2018,0
801144,1,2019,0
801144,1,2020,0
801144,1,2021,0
801144,1,2022,NA
801153,1,2017,0
801153,1,2018,NA
801156,NA,2008,NA
801156,NA,2009,NA
801156,NA,2010,NA
801156,NA,2011,NA
801156,NA,2012,NA
801156,NA,2013,NA
801156,NA,2014,NA
801156,NA,2015,NA
801156,NA,2016,NA
801156,NA,2017,NA
801156,NA,2018,NA
801156,NA,2019,NA
801162,1,2008,0
801162,1,2009,0
801162,1,2010,0
801162,1,2011,0
801162,1,2012,0
801162,1,2013,0
801162,1,2014,0
801162,1,2015,0
801162,1,2016,0
801162,1,2017,0
801162,1,2018,0
801162,1,2019,0
801162,1,2020,NA
801165,NA,2010,NA
801165,NA,2011,NA
801165,NA,2012,NA
801165,NA,2013,NA
801165,NA,2014,NA
801165,NA,2015,NA
801165,NA,2016,NA
801165,NA,2017,NA
801165,NA,2018,NA
801165,NA,2019,NA
801165,NA,2020,NA
801165,NA,2021,NA
801165,NA,2022,NA
801167,1,2020,0
801167,1,2021,0
801167,1,2022,NA
801168,1,2008,0
801168,1,2009,NA
801171,NA,2009,NA
801171,NA,2010,NA
801174,1,2008,0
801174,1,2009,0
801174,1,2010,0
801174,1,2011,0
801174,1,2012,0
801174,1,2013,0
801174,1,2014,0
801174,1,2015,NA
801174,NA,2016,NA
801174,NA,2017,NA
801174,NA,2018,NA
801174,NA,2019,NA
801174,NA,2020,NA
801174,NA,2021,NA
801174,NA,2022,NA
801177,1,2008,0
801177,1,2009,0
801177,1,2010,0
801177,1,2011,NA
801181,1,2008,0
801181,1,2009,0
801181,1,2010,NA
801184,1,2008,0
801184,1,2009,0
801184,1,2010,0
801184,1,2011,0
801184,1,2012,0
801184,1,2013,0
801184,1,2014,0
801184,1,2015,0
801184,1,2016,0
801184,1,2017,0
801184,1,2018,0
801184,1,2019,0
801184,1,2020,NA
801187,NA,2008,NA
801187,NA,2009,NA
801187,NA,2010,NA
801187,NA,2011,NA
801187,NA,2012,NA
801187,1,2013,0
801187,1,2014,0
801187,1,2015,0
801187,1,2016,0
801187,1,2017,0
801187,1,2018,0
801187,1,2019,0
801187,1,2020,0
801187,1,2021,NA
801190,1,2012,NA
801193,1,2009,NA
801196,NA,2017,NA
801199,NA,2008,NA
801199,NA,2009,NA
801199,1,2010,0
801199,1,2011,NA
801202,1,2014,NA
801205,1,2014,0
801205,1,2015,0
801205,1,2016,0
801205,1,2017,0
801205,1,2018,0
801205,1,2019,NA
801205,NA,2020,NA
801205,NA,2021,NA
801205,NA,2022,NA
801208,1,2008,0
801208,1,2009,0
801208,1,2010,0
801208,1,2011,0
801208,1,2012,NA
801211,1,2014,0
801211,1,2015,0
801211,1,2016,0
801211,1,2017,0
801211,1,2018,0
801211,1,2019,0
801211,1,2020,0
801211,1,2021,0
801211,1,2022,NA
801214,1,2017,0
801214,1,2018,0
801214,1,2019,0
801214,1,2020,0
801214,1,2021,0
801214,1,2022,NA
801216,1,2022,NA
801217,NA,2014,NA
801217,NA,2015,NA
801217,NA,2016,NA
801217,NA,2017,NA
801219,1,2020,NA
801220,1,2017,NA
801221,1,2022,NA
801223,1,2008,NA
801229,1,2008,0
801229,1,2009,0
801229,1,2010,0
801229,1,2011,0
801229,1,2012,0
801229,1,2013,0
801229,1,2014,0
801229,1,2015,0
801229,1,2016,0
801229,1,2017,0
801229,1,2018,0
801229,1,2019,0
801229,1,2020,0
801229,1,2021,0
801229,1,2022,NA
801232,1,2008,0
801232,1,2009,NA
801235,NA,2014,NA
801242,1,2017,NA
801245,1,2012,0
801245,1,2013,0
801245,1,2014,0
801245,1,2015,0
801245,1,2016,0
801245,1,2017,0
801245,1,2018,0
801245,1,2019,0
801245,1,2020,0
801245,1,2021,0
801245,1,2022,NA
801248,1,2014,NA
801254,1,2014,0
801254,1,2015,0
801254,1,2016,NA
801257,1,2008,0
801257,1,2009,0
801257,1,2010,0
801257,1,2011,NA
801257,NA,2012,NA
801257,NA,2013,NA
801257,1,2014,0
801257,1,2015,0
801257,1,2016,0
801257,1,2017,0
801257,1,2018,0
801257,1,2019,0
801257,1,2020,0
801257,1,2021,0
801257,1,2022,NA
801260,1,2008,0
801260,1,2009,0
801260,1,2010,0
801260,1,2011,0
801260,1,2012,NA
801261,NA,2020,NA
801261,NA,2021,NA
801261,NA,2022,NA
801266,1,2008,0
801266,1,2009,0
801266,1,2010,0
801266,1,2011,0
801266,1,2012,0
801266,1,2013,0
801266,1,2014,0
801266,1,2015,0
801266,1,2016,0
801266,1,2017,0
801266,1,2018,0
801266,1,2019,0
801266,1,2020,0
801266,1,2021,0
801266,1,2022,NA
801268,1,2022,NA
801269,NA,2008,NA
801269,NA,2009,NA
801269,NA,2010,NA
801269,NA,2011,NA
801269,NA,2012,NA
801269,NA,2013,NA
801269,NA,2014,NA
801269,NA,2015,NA
801269,NA,2016,NA
801272,NA,2014,NA
801272,1,2015,NA
801272,NA,2016,NA
801272,NA,2017,NA
801272,NA,2018,NA
801272,NA,2019,NA
801272,NA,2020,NA
801272,NA,2021,NA
801272,NA,2022,NA
801275,1,2008,NA
801278,NA,2020,NA
801278,NA,2021,NA
801278,NA,2022,NA
801287,1,2008,0
801287,1,2009,0
801287,1,2010,0
801287,1,2011,0
801287,1,2012,0
801287,1,2013,0
801287,1,2014,0
801287,1,2015,0
801287,1,2016,0
801287,1,2017,0
801287,1,2018,0
801287,1,2019,0
801287,1,2020,0
801287,1,2021,0
801287,1,2022,NA
801293,1,2014,0
801293,1,2015,0
801293,1,2016,0
801293,1,2017,0
801293,1,2018,0
801293,1,2019,NA
801300,1,2008,0
801300,1,2009,0
801300,1,2010,0
801300,1,2011,0
801300,1,2012,0
801300,1,2013,0
801300,1,2014,0
801300,1,2015,0
801300,1,2016,0
801300,1,2017,0
801300,1,2018,0
801300,1,2019,0
801300,1,2020,0
801300,1,2021,0
801300,1,2022,NA
801303,0,2008,0
801303,0,2009,0
801303,1,2010,0
801303,1,2011,NA
801306,1,2008,0
801306,1,2009,0
801306,1,2010,0
801306,1,2011,0
801306,1,2012,0
801306,1,2013,NA
801306,NA,2014,NA
801306,1,2015,NA
801318,NA,2010,NA
801318,NA,2011,NA
801318,NA,2012,NA
801318,NA,2013,NA
801318,1,2014,NA
801327,0,2009,0
801327,1,2010,NA
801327,NA,2011,NA
801327,1,2012,NA
801330,NA,2012,NA
801330,NA,2013,NA
801330,NA,2014,NA
801330,NA,2015,NA
801330,NA,2016,NA
801330,NA,2017,NA
801330,NA,2018,NA
801330,NA,2019,NA
801330,NA,2020,NA
801330,NA,2021,NA
801330,NA,2022,NA
801333,1,2008,0
801333,1,2009,NA
801336,1,2008,0
801336,1,2009,0
801336,1,2010,0
801336,1,2011,0
801336,1,2012,NA
801339,1,2008,0
801339,1,2009,0
801339,1,2010,0
801339,1,2011,NA
801342,NA,2008,NA
801342,NA,2009,NA
801345,NA,2017,NA
801345,NA,2018,NA
801345,NA,2019,NA
801345,NA,2020,NA
801348,1,2008,NA
801361,1,2014,0
801361,1,2015,0
801361,1,2016,0
801361,1,2017,1
801361,0,2018,0
801361,1,2019,0
801361,1,2020,0
801361,1,2021,0
801361,1,2022,NA
801364,1,2014,0
801364,1,2015,NA
801367,1,2008,0
801367,1,2009,NA
801370,NA,2008,NA
801370,NA,2009,NA
801370,NA,2010,NA
801370,NA,2011,NA
801370,NA,2012,NA
801370,NA,2013,NA
801370,NA,2014,NA
801370,NA,2015,NA
801370,NA,2016,NA
801370,NA,2017,NA
801370,NA,2018,NA
801370,NA,2019,NA
801372,1,2020,0
801372,1,2021,0
801372,1,2022,NA
801373,1,2008,0
801373,1,2009,0
801373,1,2010,0
801373,1,2011,0
801373,1,2012,0
801373,1,2013,0
801373,1,2014,0
801373,1,2015,0
801373,1,2016,0
801373,1,2017,0
801373,1,2018,0
801373,1,2019,0
801373,1,2020,0
801373,1,2021,NA
801380,NA,2022,NA
801382,1,2014,0
801382,1,2015,NA
801386,NA,2022,NA
801388,1,2011,0
801388,1,2012,0
801388,1,2013,0
801388,1,2014,0
801388,1,2015,0
801388,1,2016,0
801388,1,2017,0
801388,1,2018,0
801388,1,2019,0
801388,1,2020,0
801388,1,2022,NA
801391,1,2008,0
801391,1,2009,0
801391,1,2010,0
801391,1,2011,0
801391,1,2012,0
801391,1,2013,0
801391,1,2014,NA
801394,1,2012,0
801394,1,2013,0
801394,1,2014,0
801394,1,2015,NA
801395,1,2022,NA
801397,1,2014,0
801397,1,2015,0
801397,1,2016,0
801397,1,2017,NA
801403,NA,2010,NA
801403,NA,2011,NA
801406,NA,2012,NA
801406,NA,2013,NA
801406,NA,2014,NA
801406,NA,2015,NA
801409,1,2017,0
801409,1,2018,0
801409,1,2019,0
801409,1,2020,0
801409,1,2021,0
801409,1,2022,NA
801412,1,2008,0
801412,1,2009,0
801412,1,2010,0
801412,1,2011,0
801412,1,2012,0
801412,1,2013,0
801412,1,2014,0
801412,1,2015,0
801412,1,2016,0
801412,1,2017,0
801412,1,2018,0
801412,1,2019,0
801412,1,2020,0
801412,1,2021,0
801412,1,2022,NA
801422,NA,2009,NA
801422,NA,2010,NA
801422,NA,2011,NA
801428,1,2008,0
801428,1,2009,0
801428,1,2010,0
801428,1,2011,0
801428,1,2012,0
801428,1,2013,0
801428,1,2014,0
801428,1,2015,0
801428,1,2016,0
801428,1,2017,0
801428,1,2018,0
801428,1,2019,0
801428,1,2020,0
801428,1,2021,0
801428,1,2022,NA
801437,NA,2014,NA
801437,NA,2015,NA
801437,NA,2016,NA
801437,NA,2017,NA
801440,1,2008,NA
801443,1,2008,0
801443,1,2009,NA
801449,NA,2012,NA
801449,NA,2013,NA
801449,NA,2014,NA
801449,NA,2015,NA
801449,NA,2016,NA
801452,1,2008,0
801452,1,2009,0
801452,1,2010,0
801452,1,2011,0
801452,1,2012,0
801452,1,2013,0
801452,1,2014,0
801452,1,2015,0
801452,1,2016,0
801452,1,2017,0
801452,1,2018,0
801452,1,2019,0
801452,1,2020,0
801452,1,2021,0
801452,1,2022,NA
801453,1,2022,NA
801455,1,2008,0
801455,1,2009,0
801455,1,2010,0
801455,1,2011,NA
801458,1,2010,0
801458,1,2011,0
801458,1,2012,NA
801459,1,2022,NA
801464,NA,2017,NA
801464,NA,2018,NA
801464,1,2019,0
801464,1,2020,0
801464,1,2021,NA
801467,NA,2012,NA
801467,NA,2013,NA
801467,NA,2014,NA
801467,NA,2015,NA
801467,NA,2016,NA
801467,NA,2017,NA
801467,NA,2018,NA
801467,NA,2019,NA
801467,NA,2020,NA
801467,NA,2021,NA
801467,NA,2022,NA
801470,1,2008,0
801470,1,2009,0
801470,1,2010,0
801470,1,2011,0
801470,1,2012,0
801470,1,2013,0
801470,1,2014,0
801470,1,2015,0
801470,1,2016,0
801470,1,2017,0
801470,1,2018,0
801470,1,2019,0
801470,1,2020,0
801470,1,2021,0
801470,1,2022,NA
801473,1,2008,0
801473,1,2009,0
801473,1,2010,NA
801477,1,2017,0
801477,1,2018,0
801477,1,2019,0
801477,1,2020,0
801477,1,2021,0
801477,1,2022,NA
801480,1,2010,0
801480,1,2011,0
801480,1,2012,0
801480,1,2013,0
801480,1,2014,0
801480,1,2015,0
801480,1,2016,0
801480,1,2017,0
801480,1,2018,0
801480,1,2019,0
801480,1,2020,0
801480,1,2021,0
801480,1,2022,NA
801482,1,2022,NA
801483,1,2008,NA
801486,1,2010,0
801486,1,2011,0
801486,1,2012,0
801486,1,2013,0
801486,1,2014,1
801486,0,2015,0
801486,1,2016,0
801486,1,2017,0
801486,1,2018,0
801486,1,2019,0
801486,1,2020,0
801486,1,2021,0
801486,1,2022,NA
801489,1,2008,NA
801492,1,2014,NA
801495,1,2017,NA
801498,NA,2008,NA
801498,NA,2009,NA
801498,NA,2010,NA
801498,NA,2011,NA
801498,NA,2012,NA
801498,NA,2013,NA
801498,NA,2014,NA
801498,NA,2015,NA
801498,NA,2016,NA
801498,NA,2017,NA
801498,NA,2018,NA
801498,NA,2019,NA
801498,NA,2020,NA
801498,NA,2021,NA
801498,NA,2022,NA
801504,NA,2017,NA
801504,NA,2018,NA
801504,NA,2019,NA
801510,NA,2010,NA
801510,NA,2011,NA
801510,NA,2012,NA
801510,NA,2013,NA
801510,NA,2014,NA
801510,NA,2015,NA
801513,1,2008,0
801513,1,2009,0
801513,1,2010,NA
801516,NA,2008,NA
801516,NA,2009,NA
801516,NA,2010,NA
801522,NA,2011,NA
801523,1,2020,NA
801535,1,2015,0
801535,1,2016,0
801535,1,2017,0
801535,1,2018,0
801535,1,2019,NA
801535,NA,2020,NA
801538,1,2017,0
801538,1,2018,NA
801541,NA,2008,NA
801541,NA,2009,NA
801542,1,2020,0
801542,1,2021,0
801542,1,2022,NA
801544,NA,2017,NA
801544,NA,2018,NA
801544,NA,2019,NA
801545,1,2022,NA
801547,NA,2008,NA
801547,NA,2009,NA
801547,1,2010,0
801547,1,2011,0
801547,1,2012,0
801547,1,2013,0
801547,1,2014,0
801547,1,2015,0
801547,1,2016,0
801547,1,2017,0
801547,1,2018,0
801547,1,2019,0
801547,1,2020,0
801547,1,2021,0
801547,1,2022,NA
801550,1,2009,0
801550,1,2010,0
801550,1,2011,0
801550,1,2012,0
801550,1,2013,1
801550,0,2014,0
801550,0,2015,NA
801550,NA,2016,NA
801550,0,2017,NA
801550,NA,2018,NA
801550,NA,2019,NA
801550,NA,2020,NA
801550,NA,2021,NA
801550,NA,2022,NA
801553,1,2012,0
801553,1,2013,NA
801556,NA,2008,NA
801556,NA,2009,NA
801556,NA,2010,NA
801556,NA,2011,NA
801556,NA,2012,NA
801556,NA,2013,NA
801556,NA,2014,NA
801556,NA,2015,NA
801556,NA,2016,NA
801556,NA,2017,NA
801556,NA,2018,NA
801556,NA,2019,NA
801556,NA,2020,NA
801556,NA,2021,NA
801556,NA,2022,NA
801559,NA,2014,NA
801559,NA,2015,NA
801559,NA,2016,NA
801559,NA,2017,NA
801559,NA,2018,NA
801559,NA,2019,NA
801559,NA,2020,NA
801559,NA,2021,NA
801559,NA,2022,NA
801562,1,2009,0
801562,1,2010,0
801562,1,2011,0
801562,1,2012,0
801562,1,2013,NA
801564,1,2022,NA
801565,1,2008,0
801565,1,2009,0
801565,1,2010,0
801565,1,2011,0
801565,1,2012,0
801565,1,2013,0
801565,1,2014,0
801565,1,2015,0
801565,1,2016,0
801565,1,2017,NA
801568,1,2014,0
801568,1,2015,0
801568,1,2016,0
801568,1,2017,0
801568,1,2018,0
801568,1,2019,0
801568,1,2020,0
801568,1,2021,NA
801568,NA,2022,NA
801570,1,2020,0
801570,1,2021,0
801570,1,2022,NA
801571,1,2012,0
801571,1,2013,0
801571,1,2014,0
801571,1,2015,0
801571,1,2016,0
801571,1,2017,0
801571,1,2018,0
801571,1,2019,NA
801574,1,2008,0
801574,1,2009,0
801574,1,2010,0
801574,1,2011,0
801574,1,2012,0
801574,1,2013,0
801574,1,2014,0
801574,1,2015,0
801574,1,2016,0
801574,1,2017,0
801574,1,2018,0
801574,1,2019,0
801574,1,2020,0
801574,1,2021,0
801574,1,2022,NA
801577,1,2008,0
801577,1,2009,0
801577,1,2010,0
801577,1,2011,0
801577,1,2012,0
801577,1,2013,0
801577,1,2014,0
801577,1,2015,0
801577,1,2016,0
801577,1,2017,0
801577,1,2018,0
801577,1,2019,0
801577,1,2020,0
801577,1,2021,0
801577,1,2022,NA
801580,1,2008,0
801580,1,2009,0
801580,1,2010,0
801580,1,2011,0
801580,1,2012,0
801580,1,2013,0
801580,1,2014,0
801580,1,2015,0
801580,1,2016,0
801580,1,2017,0
801580,1,2018,0
801580,1,2019,0
801580,1,2020,0
801580,1,2021,0
801580,1,2022,NA
801583,0,2008,0
801583,0,2009,0
801583,0,2010,0
801583,0,2011,NA
801583,NA,2012,NA
801583,NA,2013,NA
801583,NA,2014,NA
801583,NA,2015,NA
801583,NA,2016,NA
801583,NA,2017,NA
801583,NA,2018,NA
801583,NA,2019,NA
801583,NA,2020,NA
801583,NA,2021,NA
801583,NA,2022,NA
801586,1,2012,0
801586,1,2013,0
801586,1,2014,0
801586,1,2015,NA
801589,1,2008,0
801589,1,2009,0
801589,1,2010,0
801589,1,2011,0
801589,1,2012,0
801589,1,2013,0
801589,1,2014,0
801589,1,2015,0
801589,1,2016,0
801589,1,2017,0
801589,1,2018,0
801589,1,2019,0
801589,1,2020,0
801589,1,2021,0
801589,1,2022,NA
801593,1,2008,0
801593,1,2009,0
801593,1,2010,0
801593,1,2011,0
801593,1,2012,0
801593,1,2013,NA
801596,1,2008,0
801596,1,2009,NA
801598,1,2022,NA
801599,NA,2008,NA
801599,NA,2009,NA
801599,NA,2010,NA
801599,NA,2011,NA
801599,NA,2012,NA
801599,NA,2013,NA
801599,NA,2014,NA
801599,NA,2015,NA
801599,NA,2016,NA
801599,NA,2017,NA
801599,NA,2018,NA
801599,NA,2019,NA
801599,NA,2020,NA
801599,NA,2021,NA
801599,NA,2022,NA
